point score,avg_overall,avg_potential,label
91.0,-1.1026392961876752,-3.4574780058650987,1
-91.0,1.1026392961876752,3.4574780058650987,0
40.0,1.5397849462365656,1.2182795698924735,1
-40.0,-1.5397849462365656,-1.2182795698924735,0
126.0,-3.4193548387096655,-2.483870967741936,1
-126.0,3.4193548387096655,2.483870967741936,0
80.0,-1.8721198156681993,-1.941244239631331,1
-80.0,1.8721198156681993,1.941244239631331,0
69.0,1.9579667644183871,1.9667644183773234,1
-69.0,-1.9579667644183871,-1.9667644183773234,0
149.0,0.9939516129032313,-3.673387096774192,1
-149.0,-0.9939516129032313,3.673387096774192,0
124.0,0.564027370478982,-0.39687194525903635,1
-124.0,-0.564027370478982,0.39687194525903635,0
223.0,1.4731182795699027,1.2849462365591364,1
-223.0,-1.4731182795699027,-1.2849462365591364,0
254.0,-1.5935483870967744,-1.0483870967741922,1
-254.0,1.5935483870967744,1.0483870967741922,0
79.0,-3.0909090909090935,-3.030303030303031,1
-79.0,3.0909090909090935,3.030303030303031,0
45.0,-2.6121212121212096,-2.1454545454545553,1
-45.0,2.6121212121212096,2.1454545454545553,0
18.0,-2.969696969696969,-1.9696969696969688,1
-18.0,2.969696969696969,1.9696969696969688,0
54.0,-4.107954545454547,-4.805871212121218,1
-54.0,4.107954545454547,4.805871212121218,0
134.0,1.5616883116883145,1.7164502164502125,1
-134.0,-1.5616883116883145,-1.7164502164502125,0
51.0,-3.0142045454545467,-3.930871212121218,1
-51.0,3.0142045454545467,3.930871212121218,0
177.0,-2.2017045454545467,-1.7433712121212182,1
-177.0,2.2017045454545467,1.7433712121212182,0
158.0,-2.4545454545454533,-5.121212121212125,1
-158.0,2.4545454545454533,5.121212121212125,0
107.0,0.18787878787878753,-0.44545454545455243,1
-107.0,-0.18787878787878753,0.44545454545455243,0
193.0,-4.7712609970674436,-4.147605083088962,1
-193.0,4.7712609970674436,4.147605083088962,0
147.0,-3.2240259740259773,-3.604978354978357,1
-147.0,3.2240259740259773,3.604978354978357,0
136.0,0.6060606060606091,0.30303030303029743,1
-136.0,-0.6060606060606091,-0.30303030303029743,0
216.0,-0.35795454545454675,-5.337121212121218,1
-216.0,0.35795454545454675,5.337121212121218,0
191.0,-0.7878787878787961,-2.0606060606060623,1
-191.0,0.7878787878787961,2.0606060606060623,0
290.0,0.12121212121212466,-0.37878787878788955,1
-290.0,-0.12121212121212466,0.37878787878788955,0
321.0,-2.9454545454545524,-2.712121212121218,1
-321.0,2.9454545454545524,2.712121212121218,0
-34.0,0.47878787878788387,0.8848484848484759,0
34.0,-0.47878787878788387,-0.8848484848484759,1
-61.0,0.12121212121212466,1.0606060606060623,0
61.0,-0.12121212121212466,-1.0606060606060623,1
-25.0,-1.0170454545454533,-1.775568181818187,0
25.0,1.0170454545454533,1.775568181818187,1
55.0,4.652597402597408,4.746753246753244,1
-55.0,-4.652597402597408,-4.746753246753244,0
-28.0,0.07670454545454675,-0.900568181818187,0
28.0,-0.07670454545454675,0.900568181818187,1
98.0,0.8892045454545467,1.286931818181813,1
-98.0,-0.8892045454545467,-1.286931818181813,0
79.0,0.6363636363636402,-2.0909090909090935,1
-79.0,-0.6363636363636402,2.0909090909090935,0
28.0,3.278787878787881,2.5848484848484787,1
-28.0,-3.278787878787881,-2.5848484848484787,0
114.0,-1.68035190615835,-1.1173020527859308,1
-114.0,1.68035190615835,1.1173020527859308,0
68.0,-0.13311688311688386,-0.5746753246753258,1
-68.0,0.13311688311688386,0.5746753246753258,0
57.0,3.6969696969697026,3.3333333333333286,1
-57.0,-3.6969696969697026,-3.3333333333333286,0
137.0,2.7329545454545467,-2.306818181818187,1
-137.0,-2.7329545454545467,2.306818181818187,0
112.0,2.3030303030302974,0.9696969696969688,1
-112.0,-2.3030303030302974,-0.9696969696969688,0
211.0,3.212121212121218,2.6515151515151416,1
-211.0,-3.212121212121218,-2.6515151515151416,0
242.0,0.14545454545454106,0.318181818181813,1
-242.0,-0.14545454545454106,-0.318181818181813,0
-27.0,-0.3575757575757592,0.17575757575758644,0
27.0,0.3575757575757592,-0.17575757575758644,1
9.0,-1.4958333333333371,-2.660416666666663,1
-9.0,1.4958333333333371,2.660416666666663,0
89.0,4.173809523809524,3.8619047619047677,1
-89.0,-4.173809523809524,-3.8619047619047677,0
6.0,-0.4020833333333371,-1.7854166666666629,1
-6.0,0.4020833333333371,1.7854166666666629,0
132.0,0.4104166666666629,0.4020833333333371,1
-132.0,-0.4104166666666629,-0.4020833333333371,0
113.0,0.15757575757575637,-2.9757575757575694,1
-113.0,-0.15757575757575637,2.9757575757575694,0
62.0,2.799999999999997,1.7000000000000028,1
-62.0,-2.799999999999997,-1.7000000000000028,0
148.0,-2.159139784946234,-2.0021505376344066,1
-148.0,2.159139784946234,2.0021505376344066,0
102.0,-0.6119047619047677,-1.4595238095238017,1
-102.0,0.6119047619047677,1.4595238095238017,0
91.0,3.2181818181818187,2.4484848484848527,1
-91.0,-3.2181818181818187,-2.4484848484848527,0
171.0,2.254166666666663,-3.191666666666663,1
-171.0,-2.254166666666663,3.191666666666663,0
146.0,1.8242424242424136,0.08484848484849294,1
-146.0,-1.8242424242424136,-0.08484848484849294,0
245.0,2.7333333333333343,1.7666666666666657,1
-245.0,-2.7333333333333343,-1.7666666666666657,0
276.0,-0.3333333333333428,-0.5666666666666629,1
-276.0,0.3333333333333428,0.5666666666666629,0
36.0,-1.138257575757578,-2.8361742424242493,1
-36.0,1.138257575757578,2.8361742424242493,0
116.0,4.531385281385283,3.6861471861471813,1
-116.0,-4.531385281385283,-3.6861471861471813,0
33.0,-0.04450757575757791,-1.9611742424242493,1
-33.0,0.04450757575757791,1.9611742424242493,0
159.0,0.7679924242424221,0.22632575757575069,1
-159.0,-0.7679924242424221,-0.22632575757575069,0
140.0,0.5151515151515156,-3.151515151515156,1
-140.0,-0.5151515151515156,3.151515151515156,0
89.0,3.1575757575757564,1.5242424242424164,1
-89.0,-3.1575757575757564,-1.5242424242424164,0
175.0,-1.8015640273704747,-2.177908113391993,1
-175.0,1.8015640273704747,2.177908113391993,0
129.0,-0.2543290043290085,-1.6352813852813881,1
-129.0,0.2543290043290085,1.6352813852813881,0
118.0,3.575757575757578,2.2727272727272663,1
-118.0,-3.575757575757578,-2.2727272727272663,0
198.0,2.611742424242422,-3.3674242424242493,1
-198.0,-2.611742424242422,3.3674242424242493,0
173.0,2.1818181818181728,-0.09090909090909349,1
-173.0,-2.1818181818181728,0.09090909090909349,0
272.0,3.0909090909090935,1.5909090909090793,1
-272.0,-3.0909090909090935,-1.5909090909090793,0
303.0,0.024242424242416405,-0.7424242424242493,1
-303.0,-0.024242424242416405,0.7424242424242493,0
80.0,5.669642857142861,6.522321428571431,1
-80.0,-5.669642857142861,-6.522321428571431,0
-3.0,1.09375,0.875,0
3.0,-1.09375,-0.875,1
123.0,1.90625,3.0625,1
-123.0,-1.90625,-3.0625,0
104.0,1.6534090909090935,-0.3153409090909065,1
-104.0,-1.6534090909090935,0.3153409090909065,0
53.0,4.295833333333334,4.360416666666666,1
-53.0,-4.295833333333334,-4.360416666666666,0
139.0,-0.6633064516128968,0.6582661290322562,1
-139.0,0.6633064516128968,-0.6582661290322562,0
93.0,0.8839285714285694,1.2008928571428612,1
-93.0,-0.8839285714285694,-1.2008928571428612,0
82.0,4.714015151515156,5.108901515151516,1
-82.0,-4.714015151515156,-5.108901515151516,0
162.0,3.75,-0.53125,1
-162.0,-3.75,0.53125,0
137.0,3.3200757575757507,2.745265151515156,1
-137.0,-3.3200757575757507,-2.745265151515156,0
236.0,4.229166666666671,4.427083333333329,1
-236.0,-4.229166666666671,-4.427083333333329,0
267.0,1.1624999999999943,2.09375,1
-267.0,-1.1624999999999943,-2.09375,0
-83.0,-4.575892857142861,-5.647321428571431,0
83.0,4.575892857142861,5.647321428571431,1
43.0,-3.763392857142861,-3.4598214285714306,1
-43.0,3.763392857142861,3.4598214285714306,0
24.0,-4.016233766233768,-6.837662337662337,1
-24.0,4.016233766233768,6.837662337662337,0
-27.0,-1.373809523809527,-2.161904761904765,0
27.0,1.373809523809527,2.161904761904765,1
59.0,-6.332949308755758,-5.864055299539174,1
-59.0,6.332949308755758,5.864055299539174,0
13.0,-4.785714285714292,-5.321428571428569,1
-13.0,4.785714285714292,5.321428571428569,0
2.0,-0.9556277056277054,-1.413419913419915,1
-2.0,0.9556277056277054,1.413419913419915,0
82.0,-1.9196428571428612,-7.053571428571431,1
-82.0,1.9196428571428612,7.053571428571431,0
57.0,-2.3495670995671105,-3.777056277056275,1
-57.0,2.3495670995671105,3.777056277056275,0
156.0,-1.4404761904761898,-2.095238095238102,1
-156.0,1.4404761904761898,2.095238095238102,0
187.0,-4.507142857142867,-4.428571428571431,1
-187.0,4.507142857142867,4.428571428571431,0
126.0,0.8125,2.1875,1
-126.0,-0.8125,-2.1875,0
107.0,0.5596590909090935,-1.1903409090909065,1
-107.0,-0.5596590909090935,1.1903409090909065,0
56.0,3.2020833333333343,3.4854166666666657,1
-56.0,-3.2020833333333343,-3.4854166666666657,0
142.0,-1.7570564516128968,-0.21673387096774377,1
-142.0,1.7570564516128968,0.21673387096774377,0
96.0,-0.2098214285714306,0.3258928571428612,1
-96.0,0.2098214285714306,-0.3258928571428612,0
85.0,3.620265151515156,4.233901515151516,1
-85.0,-3.620265151515156,-4.233901515151516,0
165.0,2.65625,-1.40625,1
-165.0,-2.65625,1.40625,0
140.0,2.2263257575757507,1.8702651515151558,1
-140.0,-2.2263257575757507,-1.8702651515151558,0
239.0,3.1354166666666714,3.5520833333333286,1
-239.0,-3.1354166666666714,-3.5520833333333286,0
270.0,0.06874999999999432,1.21875,1
-270.0,-0.06874999999999432,-1.21875,0
-19.0,-0.2528409090909065,-3.3778409090909065,0
19.0,0.2528409090909065,3.3778409090909065,1
-70.0,2.3895833333333343,1.2979166666666657,0
70.0,-2.3895833333333343,-1.2979166666666657,1
16.0,-2.569556451612897,-2.4042338709677438,1
-16.0,2.569556451612897,2.4042338709677438,0
-30.0,-1.0223214285714306,-1.8616071428571388,0
30.0,1.0223214285714306,1.8616071428571388,1
-41.0,2.807765151515156,2.0464015151515156,0
41.0,-2.807765151515156,-2.0464015151515156,1
39.0,1.84375,-3.59375,1
-39.0,-1.84375,3.59375,0
14.0,1.4138257575757507,-0.3172348484848442,1
-14.0,-1.4138257575757507,0.3172348484848442,0
113.0,2.3229166666666714,1.3645833333333286,1
-113.0,-2.3229166666666714,-1.3645833333333286,0
144.0,-0.7437500000000057,-0.96875,1
-144.0,0.7437500000000057,0.96875,0
-51.0,2.642424242424241,4.675757575757572,0
51.0,-2.642424242424241,-4.675757575757572,1
35.0,-2.3167155425219903,0.9736070381231627,1
-35.0,2.3167155425219903,-0.9736070381231627,0
-11.0,-0.7694805194805241,1.5162337662337677,0
11.0,0.7694805194805241,-1.5162337662337677,1
-22.0,3.0606060606060623,5.424242424242422,0
22.0,-3.0606060606060623,-5.424242424242422,1
58.0,2.0965909090909065,-0.2159090909090935,1
-58.0,-2.0965909090909065,0.2159090909090935,0
33.0,1.6666666666666572,3.0606060606060623,1
-33.0,-1.6666666666666572,-3.0606060606060623,0
132.0,2.575757575757578,4.742424242424235,1
-132.0,-2.575757575757578,-4.742424242424235,0
163.0,-0.4909090909090992,2.4090909090909065,1
-163.0,0.4909090909090992,-2.4090909090909065,0
86.0,-4.959139784946231,-3.7021505376344095,1
-86.0,4.959139784946231,3.7021505376344095,0
40.0,-3.411904761904765,-3.1595238095238045,1
-40.0,3.411904761904765,3.1595238095238045,0
29.0,0.41818181818182154,0.7484848484848499,1
-29.0,-0.41818181818182154,-0.7484848484848499,0
109.0,-0.5458333333333343,-4.891666666666666,1
-109.0,0.5458333333333343,4.891666666666666,0
84.0,-0.9757575757575836,-1.61515151515151,1
-84.0,0.9757575757575836,1.61515151515151,0
183.0,-0.06666666666666288,0.06666666666666288,1
-183.0,0.06666666666666288,-0.06666666666666288,0
214.0,-3.13333333333334,-2.2666666666666657,1
-214.0,3.13333333333334,2.2666666666666657,0
-46.0,1.5472350230414662,0.542626728110605,0
46.0,-1.5472350230414662,-0.542626728110605,1
-57.0,5.377321603128053,4.450635386119259,0
57.0,-5.377321603128053,-4.450635386119259,1
23.0,4.413306451612897,-1.1895161290322562,1
-23.0,-4.413306451612897,1.1895161290322562,0
-2.0,3.9833822091886475,2.0869990224828996,0
2.0,-3.9833822091886475,-2.0869990224828996,1
97.0,4.892473118279568,3.7688172043010724,1
-97.0,-4.892473118279568,-3.7688172043010724,0
128.0,1.8258064516128911,1.4354838709677438,1
-128.0,-1.8258064516128911,-1.4354838709677438,0
-11.0,3.8300865800865864,3.9080086580086544,0
11.0,-3.8300865800865864,-3.9080086580086544,1
69.0,2.8660714285714306,-1.7321428571428612,1
-69.0,-2.8660714285714306,1.7321428571428612,0
44.0,2.4361471861471813,1.5443722943722946,1
-44.0,-2.4361471861471813,-1.5443722943722946,0
143.0,3.345238095238102,3.2261904761904674,1
-143.0,-3.345238095238102,-3.2261904761904674,0
174.0,0.2785714285714249,0.8928571428571388,1
-174.0,-0.2785714285714249,-0.8928571428571388,0
80.0,-0.9640151515151558,-5.640151515151516,1
-80.0,0.9640151515151558,5.640151515151516,0
55.0,-1.3939393939394051,-2.3636363636363598,1
-55.0,1.3939393939394051,2.3636363636363598,0
154.0,-0.4848484848484844,-0.681818181818187,1
-154.0,0.4848484848484844,0.681818181818187,0
185.0,-3.5515151515151615,-3.0151515151515156,1
-185.0,3.5515151515151615,3.0151515151515156,0
-25.0,-0.4299242424242493,3.276515151515156,0
25.0,0.4299242424242493,-3.276515151515156,1
74.0,0.4791666666666714,4.958333333333329,1
-74.0,-0.4791666666666714,-4.958333333333329,0
105.0,-2.5875000000000057,2.625,1
-105.0,2.5875000000000057,-2.625,0
99.0,0.9090909090909207,1.6818181818181728,1
-99.0,-0.9090909090909207,-1.6818181818181728,0
130.0,-2.1575757575757564,-0.6515151515151558,1
-130.0,2.1575757575757564,0.6515151515151558,0
31.0,-3.066666666666677,-2.3333333333333286,1
-31.0,3.066666666666677,2.3333333333333286,0
